Artist,Song,Comment
Victor Rathnayake,Ape hagumwalata,Nice song 👍👍👍
Victor Rathnayake,Ape hagumwalata,Nice 🌹🌹!!!
Victor Rathnayake,Ape hagumwalata,Wow 😘😘
Victor Rathnayake,Ape hagumwalata,Mining
Victor Rathnayake,Ape hagumwalata,Patta..
Victor Rathnayake,Ape hagumwalata,I can’t believe this singing...😍😍😍😍😍
Victor Rathnayake,Ape hagumwalata,nice
Victor Rathnayake,Ape hagumwalata,PATTA
Victor Rathnayake,Ape hagumwalata,Best song
Victor Rathnayake,Ape hagumwalata,Excellent
Victor Rathnayake,Ape hagumwalata,Wow amazing 💕💕💕 nice song
Victor Rathnayake,Ape hagumwalata,Nice song...
Victor Rathnayake,Ape hagumwalata,Wow what a beautiful song🙏
Victor Rathnayake,Ape hagumwalata,Excellent
Victor Rathnayake,Ape hagumwalata,Nice song
Victor Rathnayake,Ape hagumwalata,Nice song
Thisara Weerasinghe,Ansathu Oba,Love this song❤
Thisara Weerasinghe,Ansathu Oba,I love this song much 😫😓😓😪😪😪♥️
Thisara Weerasinghe,Ansathu Oba,Love This song 💞💞💞💞
Thisara Weerasinghe,Ansathu Oba,Thanks 💚
Thisara Weerasinghe,Ansathu Oba,Ow
Thisara Weerasinghe,Ansathu Oba,Super comment
Thisara Weerasinghe,Ansathu Oba,Yes
Thisara Weerasinghe,Ansathu Oba,You are correct ❤
Thisara Weerasinghe,Ansathu Oba,Thanks 🙂
Thisara Weerasinghe,Ansathu Oba,Love this song❤
Thisara Weerasinghe,Ansathu Oba,I love this song much 😫😓😓😪😪😪♥️
Thisara Weerasinghe,Ansathu Oba,Love This song 💞💞💞💞
Thisara Weerasinghe,Ansathu Oba,Good comment
Thisara Weerasinghe,Ansathu Oba,❤Yes
Thisara Weerasinghe,Ansathu Oba,Super ....👍👍 Make a song for this..
Thisara Weerasinghe,Ansathu Oba,atta brother
Thisara Weerasinghe,Ansathu Oba,I respect you
Thisara Weerasinghe,Ansathu Oba,Thanks 💚
Thisara Weerasinghe,Ansathu Oba,Yea
Thisara Weerasinghe,Ansathu Oba,D😊
Thisara Weerasinghe,Ansathu Oba,Love your comment
Thisara Weerasinghe,Ansathu Oba,Actually
Thisara Weerasinghe,Ansathu Oba,Listen with subtitle
Thisara Weerasinghe,Ansathu Oba,Yes
Thisara Weerasinghe,Ansathu Oba,Ow
Thisara Weerasinghe,Ansathu Oba,True and agreeing
Thisara Weerasinghe,Ansathu Oba,True 😔
Thisara Weerasinghe,Ansathu Oba,Yes
Thisara Weerasinghe,Ansathu Oba,Yes
Thisara Weerasinghe,Ansathu Oba,ow
Thisara Weerasinghe,Ansathu Oba,Soon 🙂
Thisara Weerasinghe,Ansathu Oba,Thanks 💚
Thisara Weerasinghe,Ansathu Oba,Soon 🙂
Thisara Weerasinghe,Ansathu Oba,Ow
Thisara Weerasinghe,Ansathu Oba,Soon 🙂
Thisara Weerasinghe,Ansathu Oba,Ha
Thisara Weerasinghe,Ansathu Oba,good job
Thisara Weerasinghe,Ansathu Oba,yes
Thisara Weerasinghe,Ansathu Oba,I like your Repile
Thisara Weerasinghe,Ansathu Oba,Respect 💪💪💪💪💪
Thisara Weerasinghe,Ansathu Oba,b.s
Thisara Weerasinghe,Ansathu Oba,Oh sad song
Thisara Weerasinghe,Ansathu Oba,They song a super
Thisara Weerasinghe,Ansathu Oba,Music is a universal language
Thisara Weerasinghe,Ansathu Oba,@Positive Thinking🙂👌
Thisara Weerasinghe,Ansathu Oba,Maru
Thisara Weerasinghe,Ansathu Oba,Respect 💪
Thisara Weerasinghe,Ansathu Oba,Ow
Thisara Weerasinghe,Ansathu Oba,Hi
Thisara Weerasinghe,Ansathu Oba,Passe
Thisara Weerasinghe,Ansathu Oba,True
Thisara Weerasinghe,Ansathu Oba,True
Thisara Weerasinghe,Ansathu Oba,Yes
Thisara Weerasinghe,Ansathu Oba,But it’s true love
Thisara Weerasinghe,Ansathu Oba,Yes 🥺
Thisara Weerasinghe,Ansathu Oba,yes
Thisara Weerasinghe,Ansathu Oba,Ow 😔
Thisara Weerasinghe,Ansathu Oba,Agree
Thisara Weerasinghe,Ansathu Oba,Yes
Thisara Weerasinghe,Ansathu Oba,So true machan.. just listen to the song and enjoy it.
Thisara Weerasinghe,Ansathu Oba,yeah ❤️👍
Thisara Weerasinghe,Ansathu Oba,yas
Thisara Weerasinghe,Ansathu Oba,Man
Thisara Weerasinghe,Ansathu Oba,👍🖐️✋👌 yes
Thisara Weerasinghe,Ansathu Oba,Yes❤❤❤❤
Thisara Weerasinghe,Ansathu Oba,Me
Thisara Weerasinghe,Ansathu Oba,It’s most beautiful moment in my life I will never forget
Thisara Weerasinghe,Ansathu Oba,Yas
Thisara Weerasinghe,Ansathu Oba,First time.
Thisara Weerasinghe,Ansathu Oba,Man
Thisara Weerasinghe,Ansathu Oba,Yes😍
Thisara Weerasinghe,Ansathu Oba,Best comment🌹
Thisara Weerasinghe,Ansathu Oba,For sure
Thisara Weerasinghe,Ansathu Oba,Great song.
Thisara Weerasinghe,Ansathu Oba,Yes my friend
Thisara Weerasinghe,Ansathu Oba,I agree with you.
Thisara Weerasinghe,Ansathu Oba,Fake account
Thisara Weerasinghe,Ansathu Oba,Don’t compare
Thisara Weerasinghe,Ansathu Oba,Wow
Thisara Weerasinghe,Ansathu Oba,Superb
Thisara Weerasinghe,Ansathu Oba,Leg🥺💗
Thisara Weerasinghe,Ansathu Oba,Thank you very much ✌🏻
Thisara Weerasinghe,Ansathu Oba,I have also experience 😥🥺😡😠
Thisara Weerasinghe,Ansathu Oba,"Good said , so true"
Thisara Weerasinghe,Ansathu Oba,Ow
Thisara Weerasinghe,Ansathu Oba,Ow.🥺
Thisara Weerasinghe,Ansathu Oba,Super
Thisara Weerasinghe,Ansathu Oba,Thank you brother 💚🙏
Thisara Weerasinghe,Ansathu Oba,Its true
Thisara Weerasinghe,Ansathu Oba,Thanks
Thisara Weerasinghe,Ansathu Oba,Beautiful song.
Thisara Weerasinghe,Ansathu Oba,@master chief 🙄🤦🤦
Thisara Weerasinghe,Ansathu Oba,Ow ban🥺🙂❤️
Thisara Weerasinghe,Ansathu Oba,True 😞
Thisara Weerasinghe,Ansathu Oba,True
Thisara Weerasinghe,Ansathu Oba,Me too
Thisara Weerasinghe,Ansathu Oba,Yas 👍
Thisara Weerasinghe,Ansathu Oba,True❤
Thisara Weerasinghe,Ansathu Oba,No thanks!
Thisara Weerasinghe,Ansathu Oba,Very true
Thisara Weerasinghe,Ansathu Oba,Must pin
Thisara Weerasinghe,Ansathu Oba,Great Comment ❤
Thisara Weerasinghe,Ansathu Oba,Ow
Thisara Weerasinghe,Ansathu Oba,Correct ❤
Thisara Weerasinghe,Ansathu Oba,Good comment 👍
Thisara Weerasinghe,Ansathu Oba,@Solve It true👍
Thisara Weerasinghe,Ansathu Oba,Best comment🌹
Thisara Weerasinghe,Ansathu Oba,True
Thisara Weerasinghe,Ansathu Oba,atta❤
Thisara Weerasinghe,Ansathu Oba,Yes brother
Thisara Weerasinghe,Ansathu Oba,❤K
Thisara Weerasinghe,Ansathu Oba,Grate
Thisara Weerasinghe,Ansathu Oba,Atta
Thisara Weerasinghe,Ansathu Oba,yeah the song meaning is disturbing
Thisara Weerasinghe,Ansathu Oba,Well said
Thisara Weerasinghe,Ansathu Oba,Well Said
Thisara Weerasinghe,Ansathu Oba,Exactly
Thisara Weerasinghe,Ansathu Oba,wow
Thisara Weerasinghe,Ansathu Oba,Math✋
Thisara Weerasinghe,Ansathu Oba,Thank you so much 🙂
Thisara Weerasinghe,Ansathu Oba,Me too 😥
Thisara Weerasinghe,Ansathu Oba,Exactly 👍👍👍the best comment ❤
Thisara Weerasinghe,Ansathu Oba,super
Thisara Weerasinghe,Ansathu Oba,Wow
Thisara Weerasinghe,Ansathu Oba,atta ❤️
Thisara Weerasinghe,Ansathu Oba,Machan.....
Thisara Weerasinghe,Ansathu Oba,Respect
Thisara Weerasinghe,Ansathu Oba,Yep ❤️
Thisara Weerasinghe,Ansathu Oba,Great comment ❤️
Thisara Weerasinghe,Ansathu Oba,Point
Thisara Weerasinghe,Ansathu Oba,Best comment🥺❤️
Thisara Weerasinghe,Ansathu Oba,Superb!
Thisara Weerasinghe,Ansathu Oba,True
Thisara Weerasinghe,Ansathu Oba,Maru
Thisara Weerasinghe,Ansathu Oba,Great comment 👍
Thisara Weerasinghe,Ansathu Oba,The best comment..👍
Thisara Weerasinghe,Ansathu Oba,Well said
Thisara Weerasinghe,Ansathu Oba,Nicely said 👌
Thisara Weerasinghe,Ansathu Oba,🔥 nice song
Thisara Weerasinghe,Ansathu Oba,Thank you so much 🙂
Thisara Weerasinghe,Ansathu Oba,Thats true
Thisara Weerasinghe,Ansathu Oba,Thank you brother ✌️
Thisara Weerasinghe,Ansathu Oba,@Your Time 😅
Thisara Weerasinghe,Ansathu Oba,Thank you 🤗
Thisara Weerasinghe,Ansathu Oba,Yep❤
Thisara Weerasinghe,Ansathu Oba,✌️❤️ boss
Thisara Weerasinghe,Ansathu Oba,High as always
Thisara Weerasinghe,Ansathu Oba,Atta
Thisara Weerasinghe,Ansathu Oba,Thank you 😋
Thisara Weerasinghe,Ansathu Oba,Well Said 💙
Thisara Weerasinghe,Ansathu Oba,Definitely ❤💫
Thisara Weerasinghe,Ansathu Oba,@shan ❤
Thisara Weerasinghe,Ansathu Oba,Good
Thisara Weerasinghe,Ansathu Oba,Supper
Thisara Weerasinghe,Ansathu Oba,@No Name 🤣
Thisara Weerasinghe,Ansathu Oba,Ow
Thisara Weerasinghe,Ansathu Oba,Thanks a lot
Thisara Weerasinghe,Ansathu Oba,Thanks a lot 😊
Thisara Weerasinghe,Ansathu Oba,True❤
Thisara Weerasinghe,Ansathu Oba,True
Thisara Weerasinghe,Ansathu Oba,True 💕
Thisara Weerasinghe,Ansathu Oba,so true ❤️❤️
Thisara Weerasinghe,Ansathu Oba,True ❤️
Thisara Weerasinghe,Ansathu Oba,Well said 👍appreciate this comment 👏
Thisara Weerasinghe,Ansathu Oba,Finally!!! Someone said it!!
Thisara Weerasinghe,Ansathu Oba,Was looking for this comment 👏🏽👏🏽
Thisara Weerasinghe,Ansathu Oba,Yes
Thisara Weerasinghe,Ansathu Oba,Thanks ✌️
Thisara Weerasinghe,Ansathu Oba,💯 agreed
Thisara Weerasinghe,Ansathu Oba,True
Thisara Weerasinghe,Ansathu Oba,Great comment
Thisara Weerasinghe,Ansathu Oba,Thanks 🤗
Thisara Weerasinghe,Ansathu Oba,@Nature Lover ♥
Thisara Weerasinghe,Ansathu Oba,Perfect..👍💙💙💙
Thisara Weerasinghe,Ansathu Oba,Thank you for this comment ♡
Thisara Weerasinghe,Ansathu Oba,Well said❤️
Thisara Weerasinghe,Ansathu Oba,Video is definitely better than the song.
Thisara Weerasinghe,Ansathu Oba,Only comment with a depth 🙏
Thisara Weerasinghe,Ansathu Oba,Yes
Thisara Weerasinghe,Ansathu Oba,Brother 💚
Thisara Weerasinghe,Ansathu Oba,Yep
Thisara Weerasinghe,Ansathu Oba,Travel with wife...
Thisara Weerasinghe,Ansathu Oba,Wait what
Thisara Weerasinghe,Ansathu Oba,@Travel With Wife 😂😂😂😂😂
Thisara Weerasinghe,Ansathu Oba,Wait..what?😂😂
Thisara Weerasinghe,Ansathu Oba,@Shalom International how do you know who posted the comment tho??🤣
Thisara Weerasinghe,Ansathu Oba,@Travel With Wife 😂😂😂😂
Thisara Weerasinghe,Ansathu Oba,Good song
Thisara Weerasinghe,Ansathu Oba,Yes. 😔
Thisara Weerasinghe,Ansathu Oba,😐 ow
Thisara Weerasinghe,Ansathu Oba,Yes
Thisara Weerasinghe,Ansathu Oba,Yes
Thisara Weerasinghe,Ansathu Oba,Yah 😍
Thisara Weerasinghe,Ansathu Oba,Like you 😂
Thisara Weerasinghe,Ansathu Oba,Yes ...❤❤❤💐
Thisara Weerasinghe,Ansathu Oba,I addicted it ❤
Thisara Weerasinghe,Ansathu Oba,Wow 😮 superb song
Thisara Weerasinghe,Ansathu Oba,Superb
Thisara Weerasinghe,Ansathu Oba,Yes
Thisara Weerasinghe,Ansathu Oba,I felt it 😭❤️
Thisara Weerasinghe,Ansathu Oba,hi
Thisara Weerasinghe,Ansathu Oba,Crazy
Thisara Weerasinghe,Ansathu Oba,Ow
Thisara Weerasinghe,Ansathu Oba,Best you-tuber I have ever seen.
Thisara Weerasinghe,Ansathu Oba,legend
Thisara Weerasinghe,Ansathu Oba,Legend ❤️
Thisara Weerasinghe,Ansathu Oba,Legend
Thisara Weerasinghe,Ansathu Oba,Legend❤
Thisara Weerasinghe,Ansathu Oba,LEGEND ♨️
Thisara Weerasinghe,Ansathu Oba,Legend ❤
Thisara Weerasinghe,Ansathu Oba,Hey waiting for a new video from you...... 🥀
Thisara Weerasinghe,Ansathu Oba,Legend...😌🔥💟
Thisara Weerasinghe,Ansathu Oba,Legend ❤️
Thisara Weerasinghe,Ansathu Oba,Awesome 👏🏼👏🏼👏🏼🥰🍻
Thisara Weerasinghe,Ansathu Oba,Ammo legend ❤
Thisara Weerasinghe,Ansathu Oba,<b>Legend 🥺 Never Die ❤️💐</b>
Thisara Weerasinghe,Ansathu Oba,Legend 👏👏👏
Thisara Weerasinghe,Ansathu Oba,Love u man♥️
Thisara Weerasinghe,Ansathu Oba,.b
Thisara Weerasinghe,Ansathu Oba,God Father 💎🤗
Thisara Weerasinghe,Ansathu Oba,The Legend🔥
Thisara Weerasinghe,Ansathu Oba,Legend 💔❤️💫
Thisara Weerasinghe,Ansathu Oba,Legend❤❤
Thisara Weerasinghe,Ansathu Oba,"Certainly, it is....!"
Thisara Weerasinghe,Ansathu Oba,Seriously! They are doing a great job
Thisara Weerasinghe,Ansathu Oba,Addicted 😭❤
Victor Rathnayake,Ape hagumwalata,Of course
Victor Rathnayake,Ape hagumwalata,Of course
Victor Rathnayake,Ape hagumwalata,Yep😊
Victor Rathnayake,Ape hagumwalata,Yes
Victor Rathnayake,Ape hagumwalata,Ow
Victor Rathnayake,Ape hagumwalata,Ow
Victor Rathnayake,Ape hagumwalata,yep
Victor Rathnayake,Ape hagumwalata,Ow
Victor Rathnayake,Ape hagumwalata,Yep
Victor Rathnayake,Ape hagumwalata,yeah
Victor Rathnayake,Ape hagumwalata,Me 🙂😉👍
Victor Rathnayake,Ape hagumwalata,Here brother
Victor Rathnayake,Ape hagumwalata,Ow
Victor Rathnayake,Ape hagumwalata,Yes 💖💖💖🙏
Victor Rathnayake,Ape hagumwalata,Yes
Victor Rathnayake,Ape hagumwalata,Ow
Victor Rathnayake,Ape hagumwalata,Ow
Victor Rathnayake,Ape hagumwalata,Ow ✋
Victor Rathnayake,Ape hagumwalata,O👉👈
Victor Rathnayake,Ape hagumwalata,Me too
Victor Rathnayake,Ape hagumwalata,Thank you ♥️
Saman Lenin,Ambaruwo,🙏 blessed 🙏
Saman Lenin,Ambaruwo,L
Saman Lenin,Ambaruwo,Q
Saman Lenin,Ambaruwo,True
Saman Lenin,Ambaruwo,Super singing brother
Saman Lenin,Ambaruwo,NICE SINGING 😊
Saman Lenin,Ambaruwo,🙏 blessed 🙏
Saman Lenin,Ambaruwo,L
Saman Lenin,Ambaruwo,Q
Saman Lenin,Ambaruwo,True
Saman Lenin,Ambaruwo,Super singing brother
Saman Lenin,Ambaruwo,He is the original singer
Saman Lenin,Amude,Ow
Saman Lenin,Amude,Yes
Saman Lenin,Amude,Ammo
Saman Lenin,Amude,thats true
Saman Lenin,Amude,Ow
Saman Lenin,Amude,@Watch It e
Saman Lenin,Amude,This is a beautiful song... and such funny one too.
Saman Lenin,Amude,Thank you Brother
Saman Lenin,Amude,Good song
Saman Lenin,Amude,You are great sir💜️💜️
Saman Lenin,Amude,B
Saman Lenin,Amude,Oh no
Saman Lenin,Amude,Very interesting story
Saman Lenin,Amude,❤yes ❤❤
Saman Lenin,Amude,Math gode
Saman Lenin,Amude,Math
Saman Lenin,Amude,Thank You!
Saman Lenin,Amude,Yes you are sir
Saman Lenin,Amude,Ow ow..😂😂😂
Saman Lenin,Amude,Thank You!
Saman Lenin,Amude,<b>This Song Comment for All time</b>
Saman Lenin,Amude,wow!
Saman Lenin,Amude,Elm elm👌🏾👌🏾👌🏾
Saman Lenin,Amude,Great
Saman Lenin,Amude,Nice
Saman Lenin,Amude,SAC
Saman Lenin,Amude,Nice 😊😊😚🙂🙂🙂
Saman Lenin,Amude,Patta
Saman Lenin,Amude,P A super 👍
Saman Lenin,Amude,Superb 😁😁😁
Saman Lenin,Amude,Wow..
Saman Lenin,Amude,Patta
Saman Lenin,Amude,ammo
Saman Lenin,Amude,Good luck
Saman Lenin,Amude,Superb
Saman Lenin,Amude,Yes u are right
Saman Lenin,Amude,Good Luck!!!
Saman Lenin,Amude,Can listen to this infinitely.... so beautiful
Saman Lenin,Amude,Patta
Saman Lenin,Amude,"best ever hate song..lovely,,"
Saman Lenin,Amude,PAtta
Saman Lenin,Amude,Ow
Saman Lenin,Amude,Patta music
Saman Lenin,Amude,Excellent..
Saman Lenin,Amude,super i love voice
Saman Lenin,Amude,great job
Saman Lenin,Amude,we want more
Saman Lenin,Amude,Great work
Saman Lenin,Amude,Perfect
Saman Lenin,Amude,SPIRE👍👍👍
Methun SK,Kaari Naa Sanda,Same here..
Methun SK,Kaari Naa Sanda,Hi Babe 😚
Methun SK,Kaari Naa Sanda,Hi
Methun SK,Kaari Naa Sanda,Atta 💔
Methun SK,Kaari Naa Sanda,True ❤
Methun SK,Kaari Naa Sanda,yes😔
Methun SK,Kaari Naa Sanda,Felt it❤
Methun SK,Kaari Naa Sanda,Super 😍😍😍😎😎🤩🤩🤩🏅🏅🏆️🏆️🥇🥇🥈🥈❤️❤️❤️
Methun SK,Kaari Naa Sanda,U will be able to spend a happy life one day❤❤❤❤😊😊😊😊😊
Methun SK,Kaari Naa Sanda,Super 🌹🌹🌹
Methun SK,Kaari Naa Sanda,True❤
Methun SK,Kaari Naa Sanda,True 🥀
Methun SK,Kaari Naa Sanda,Wow🥺❤
Methun SK,Kaari Naa Sanda,It heart touching 🥺🔥❤️
Methun SK,Kaari Naa Sanda,hum 🙄
Methun SK,Kaari Naa Sanda,Copied 😌😍❤️
Methun SK,Kaari Naa Sanda,respect
Methun SK,Kaari Naa Sanda,Ba
Methun SK,Kaari Naa Sanda,Math 👍
Methun SK,Kaari Naa Sanda,Yes❤️
Methun SK,Kaari Naa Sanda,Good🌼
Methun SK,Kaari Naa Sanda,Patta
Methun SK,Kaari Naa Sanda,its me😪
Methun SK,Kaari Naa Sanda,True.. good job and good luck for your future ❤
Methun SK,Kaari Naa Sanda,Same here..
Methun SK,Kaari Naa Sanda,💋🌸 me too
Methun SK,Kaari Naa Sanda,Me too ❤
Methun SK,Kaari Naa Sanda,Obviously 😢♥️
Methun SK,Kaari Naa Sanda,@Lens Lens thank you 🤗❤️❤️
Methun SK,Kaari Naa Sanda,Super ❤
Methun SK,Kaari Naa Sanda,WoW ❤️🌼
Methun SK,Kaari Naa Sanda,Lovely song🌹🌹
Methun SK,Kaari Naa Sanda,🥺 most heart touched comment 🧡
Methun SK,Kaari Naa Sanda,This ❤❤😮😊😊🙏
Methun SK,Kaari Naa Sanda,Agree💯
Methun SK,Kaari Naa Sanda,same here ❤
Methun SK,Kaari Naa Sanda,Brilliant one 💚
Methun SK,Kaari Naa Sanda,felt it🙂
Methun SK,Kaari Naa Sanda,Same here
Methun SK,Kaari Naa Sanda,Math
Methun SK,Kaari Naa Sanda,Me too ❤️
Methun SK,Kaari Naa Sanda,Same 🥺❤️
Methun SK,Kaari Naa Sanda,Me too
Methun SK,Kaari Naa Sanda,Same here❤️🔥
Methun SK,Kaari Naa Sanda,Wow
Methun SK,Kaari Naa Sanda,Wow❤️
Methun SK,Kaari Naa Sanda,Wow 🌸
Methun SK,Kaari Naa Sanda,Wow💞
Methun SK,Kaari Naa Sanda,Superb ❤️
Methun SK,Kaari Naa Sanda,Wow ❤️🌻
Methun SK,Kaari Naa Sanda,great
Methun SK,Kaari Naa Sanda,This🥺
Methun SK,Kaari Naa Sanda,Amazing reply....👍
Methun SK,Kaari Naa Sanda,Wow what a creativity 😘🥰
Methun SK,Kaari Naa Sanda,Wow wow❤
Methun SK,Kaari Naa Sanda,This 🥺♥️
Methun SK,Kaari Naa Sanda,Wow.. ❤️🙌
Methun SK,Kaari Naa Sanda,Whoa 😳 ❤
Methun SK,Kaari Naa Sanda,Wow 🥺❤
Methun SK,Kaari Naa Sanda,nice😍
Methun SK,Kaari Naa Sanda,Wow💓🙂
Methun SK,Kaari Naa Sanda,Superb Sis
Methun SK,Kaari Naa Sanda,So beautiful 🥺♥️
Methun SK,Kaari Naa Sanda,Wow
Methun SK,Kaari Naa Sanda,Superb 🎉️💐
Methun SK,Kaari Naa Sanda,Wow❤
Methun SK,Kaari Naa Sanda,Wow ❤
Methun SK,Kaari Naa Sanda,Nice😍
Methun SK,Kaari Naa Sanda,Nice one😍i feel it
Methun SK,Kaari Naa Sanda,Perfect ❤️😍
Methun SK,Kaari Naa Sanda,Wow
Methun SK,Kaari Naa Sanda,Blast ❤❤❤❤
Methun SK,Kaari Naa Sanda,Nice ❤️
Methun SK,Kaari Naa Sanda,Wow ❤️
Methun SK,Kaari Naa Sanda,Superbly ❤️❤️❤️❤️
Methun SK,Kaari Naa Sanda,Wow
Methun SK,Kaari Naa Sanda,Wow💗
Methun SK,Kaari Naa Sanda,Just amazing
Methun SK,Kaari Naa Sanda,This is masterpiece wow
Methun SK,Kaari Naa Sanda,Tag this🖤
Methun SK,Kaari Naa Sanda,Wow 🥺❤️
Methun SK,Kaari Naa Sanda,@Phoebe D 💐
Methun SK,Kaari Naa Sanda,This ❤
Methun SK,Kaari Naa Sanda,Wow 🥺❤️
Methun SK,Kaari Naa Sanda,wow 😍
Methun SK,Kaari Naa Sanda,Wow 😮❤
Methun SK,Kaari Naa Sanda,Beautiful !!!!! ❤️
Methun SK,Kaari Naa Sanda,WOW 😍❤
Methun SK,Kaari Naa Sanda,Perfect
Methun SK,Kaari Naa Sanda,wow ❤️❤️
Methun SK,Kaari Naa Sanda,Make it... 😍😍😍😍
Methun SK,Kaari Naa Sanda,Wow nice reply ❤
Methun SK,Kaari Naa Sanda,Wow 😍
Methun SK,Kaari Naa Sanda,Wow ...❤❤
Methun SK,Kaari Naa Sanda,Wow 🥺
Methun SK,Kaari Naa Sanda,Wow🥰💗
Methun SK,Kaari Naa Sanda,Can someone make this please ❤️. Good job 👌
Methun SK,Kaari Naa Sanda,Wow ❤️
Methun SK,Kaari Naa Sanda,Wow 🥲💔
Methun SK,Kaari Naa Sanda,Waw
Methun SK,Kaari Naa Sanda,👌 👏 😍 wow awesome
Methun SK,Kaari Naa Sanda,wow🥺❤️⚘
Methun SK,Kaari Naa Sanda,Great😘💕🤍
Methun SK,Kaari Naa Sanda,WOW 🥺🥺🥺❤❤
Methun SK,Kaari Naa Sanda,Wow 🥺❤️
Methun SK,Kaari Naa Sanda,Wow
Methun SK,Kaari Naa Sanda,Wow.😍😍what a creativity .😱😱🥰
Methun SK,Kaari Naa Sanda,Wow 😍😍😍😙
Methun SK,Kaari Naa Sanda,Lovely song
Methun SK,Kaari Naa Sanda,Wow super ❤
Methun SK,Kaari Naa Sanda,Wow😍😍
Methun SK,Kaari Naa Sanda,Very nice ✨️
Methun SK,Kaari Naa Sanda,❤ wow
Methun SK,Kaari Naa Sanda,Wow ❤❤❤
Methun SK,Kaari Naa Sanda,wow...prefect..😍🙂
Methun SK,Kaari Naa Sanda,Nice😍👍
Methun SK,Kaari Naa Sanda,"If some one can make it live song, it will be great."
Methun SK,Kaari Naa Sanda,wow😍
Methun SK,Kaari Naa Sanda,Damn 😮
Methun SK,Kaari Naa Sanda,Perfect😊❤
Methun SK,Kaari Naa Sanda,Wow
Methun SK,Kaari Naa Sanda,Wow
Methun SK,Kaari Naa Sanda,Wow 😮🌹
Methun SK,Kaari Naa Sanda,Touched💕
Methun SK,Kaari Naa Sanda,Wow 🥺
Methun SK,Kaari Naa Sanda,"WOW, please do this a reply SONG!"
Methun SK,Kaari Naa Sanda,Nice
Methun SK,Kaari Naa Sanda,Wow ❤
Methun SK,Kaari Naa Sanda,Wow 😍
Methun SK,Kaari Naa Sanda,Superb 👏👏👏👏👏❤❤❤
Methun SK,Kaari Naa Sanda,Supper ❤❤❤❤❤
Methun SK,Kaari Naa Sanda,Wow....❤
Methun SK,Kaari Naa Sanda,Wow 💖💖💖💖
Methun SK,Kaari Naa Sanda,Wow ❤️❤️
Methun SK,Kaari Naa Sanda,wow
Methun SK,Kaari Naa Sanda,Wow 🥺❤️❤️
Methun SK,Kaari Naa Sanda,Nice
Methun SK,Kaari Naa Sanda,Wow 😮❤
Methun SK,Kaari Naa Sanda,Wow ❤
Methun SK,Kaari Naa Sanda,Beautiful and excellent
Methun SK,Kaari Naa Sanda,Very nice sister
Methun SK,Kaari Naa Sanda,And also music is next level ❤️🥰
Methun SK,Kaari Naa Sanda,Q
Methun SK,Kaari Naa Sanda,Very nice song
Methun SK,Kaari Naa Sanda,A
Methun SK,Kaari Naa Sanda,L
Methun SK,Kaari Naa Sanda,Wow very good .much.good thank
Methun SK,Kaari Naa Sanda,Nice
Methun SK,Kaari Naa Sanda,Aa
Methun SK,Kaari Naa Sanda,True 💯🤍🖤
Methun SK,Kaari Naa Sanda,Patta❤️
Methun SK,Kaari Naa Sanda,Very emotional song😌💓
Methun SK,Kaari Naa Sanda,L
Methun SK,Kaari Naa Sanda,L
Methun SK,Kaari Naa Sanda,Please Pin This Comment ❤
Dinesh Gamage,Danena Thuru Maa ,i am found that
Dinesh Gamage,Danena Thuru Maa ,Definitely my favorite song ❤❤
Dinesh Gamage,Danena Thuru Maa ,Best comment
Dinesh Gamage,Danena Thuru Maa ,ado same 🤤
Dinesh Gamage,Danena Thuru Maa ,True💯😇
Dinesh Gamage,Danena Thuru Maa ,Same here 🥹❤️
Dinesh Gamage,Danena Thuru Maa ,😥💔 so sad to know ur story
Dinesh Gamage,Danena Thuru Maa ,@Chandi 😊💓
Dinesh Gamage,Danena Thuru Maa ,Good luck mate
Dinesh Gamage,Danena Thuru Maa ,Same here 🥺
Dinesh Gamage,Danena Thuru Maa ,Wow👍👍👍
Dinesh Gamage,Danena Thuru Maa ,Good luck ❤️
Dinesh Gamage,Danena Thuru Maa ,Same brother 💖
Dinesh Gamage,Danena Thuru Maa ,good luck brother. same here
Dinesh Gamage,Danena Thuru Maa ,Exactly 💯👍
Dinesh Gamage,Danena Thuru Maa ,To me❤️😊
Dinesh Gamage,Danena Thuru Maa ,I feel it ❤️🥺
Dinesh Gamage,Danena Thuru Maa ,Nice
Dinesh Gamage,Danena Thuru Maa ,I feel it
Dinesh Gamage,Danena Thuru Maa ,Here
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yes of course
Dinesh Gamage,Danena Thuru Maa ,Me too....
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yes I am
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yeah
Dinesh Gamage,Danena Thuru Maa ,Yeah 😌❤
Dinesh Gamage,Danena Thuru Maa ,Always in every year
Dinesh Gamage,Danena Thuru Maa ,Yep...🙂
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Me
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep me too
